machine_id,window_start,window_end,sample_count,cycle_start,cycle_end,pressure_min,pressure_max,pressure_avg,pressure_std,pressure_trend,temperature_min,temperature_max,temperature_avg,temperature_std,temperature_trend,speed_min,speed_max,speed_avg,speed_std,speed_trend,rul,risk_label
4,1777391645000,1777391650000,6,1,6,642.11,642.73,642.418333,0.221617,0.01,1583.54,1590.62,1586.478333,2.533459,5.22,1398.65,1410.36,1403.23,4.390224,-2.58,183,0
4,1777391650000,1777391655000,10,7,17,641.97,642.78,642.383,0.257994,0.21,1583.38,1592.08,1586.597,2.50174,5.17,1395.23,1407.62,1402.416,4.086539,-3.31,172,0
4,1777391650000,1777391655000,10,7,17,641.97,642.78,642.383,0.257994,0.21,1583.38,1592.08,1586.597,2.50174,5.17,1395.23,1407.62,1402.416,4.086539,-3.31,172,0
4,1777391655000,1777391660000,9,16,25,642.05,643.02,642.468889,0.265474,-0.12,1585.39,1594.65,1590.758889,2.64755,7.26,1398.49,1409.84,1402.871111,3.498096,-10.7,164,0
4,1777391655000,1777391660000,9,16,25,642.05,643.02,642.468889,0.265474,-0.12,1585.39,1594.65,1590.758889,2.64755,7.26,1398.49,1409.84,1402.871111,3.498096,-10.7,164,0
4,1777391660000,1777391665000,10,26,35,642.08,642.79,642.408,0.221124,0.07,1580.87,1590.98,1586.203,3.215752,-1.39,1396.73,1406.42,1401.573,2.834428,-0.65,154,0
4,1777391660000,1777391665000,10,26,35,642.08,642.79,642.408,0.221124,0.07,1580.87,1590.98,1586.203,3.215752,-1.39,1396.73,1406.42,1401.573,2.834428,-0.65,154,0
4,1777391665000,1777391670000,11,36,47,641.81,642.77,642.365455,0.30116,0.5,1581.05,1596.22,1588.262727,4.018935,-2.02,1400.63,1411.83,1405.528182,3.42114,-3.65,142,0
4,1777391665000,1777391670000,11,36,47,641.81,642.77,642.365455,0.30116,0.5,1581.05,1596.22,1588.262727,4.018935,-2.02,1400.63,1411.83,1405.528182,3.42114,-3.65,142,0
4,1777391670000,1777391675000,9,46,55,642.02,642.99,642.475556,0.325068,-0.97,1584.18,1593.22,1588.042222,3.127874,2.83,1403.54,1415.57,1407.431111,3.235623,-9.11,134,0
4,1777391670000,1777391675000,9,46,55,642.02,642.99,642.475556,0.325068,-0.97,1584.18,1593.22,1588.042222,3.127874,2.83,1403.54,1415.57,1407.431111,3.235623,-9.11,134,0
4,1777391675000,1777391680000,10,56,65,642.3,642.8,642.557,0.188735,0.0,1576.64,1600.12,1589.37,5.758337,-3.39,1398.12,1410.95,1405.199,3.221346,3.67,124,0
4,1777391675000,1777391680000,10,56,65,642.3,642.8,642.557,0.188735,0.0,1576.64,1600.12,1589.37,5.758337,-3.39,1398.12,1410.95,1405.199,3.221346,3.67,124,0
4,1777391680000,1777391685000,10,66,77,642.21,642.9,642.575,0.203433,-0.3,1583.9,1592.37,1587.878,2.421218,4.2,1395.74,1410.7,1405.447,4.93219,5.18,112,0
4,1777391680000,1777391685000,10,66,77,642.21,642.9,642.575,0.203433,-0.3,1583.9,1592.37,1587.878,2.421218,4.2,1395.74,1410.7,1405.447,4.93219,5.18,112,0
4,1777391685000,1777391690000,9,75,84,641.86,642.98,642.446667,0.35966,0.49,1582.04,1593.17,1587.987778,3.627337,-3.25,1400.47,1408.49,1405.625556,2.365385,3.43,105,0
4,1777391685000,1777391690000,9,75,84,641.86,642.98,642.446667,0.35966,0.49,1582.04,1593.17,1587.987778,3.627337,-3.25,1400.47,1408.49,1405.625556,2.365385,3.43,105,0
4,1777391690000,1777391695000,10,85,94,641.97,643.32,642.511,0.362283,0.21,1578.65,1591.36,1586.549,4.041785,8.64,1394.77,1408.45,1402.819,4.423988,7.62,95,0
4,1777391690000,1777391695000,10,85,94,641.97,643.32,642.511,0.362283,0.21,1578.65,1591.36,1586.549,4.041785,8.64,1394.77,1408.45,1402.819,4.423988,7.62,95,0
4,1777391695000,1777391700000,11,95,107,642.18,643.06,642.597273,0.275717,-0.21,1578.8,1596.05,1588.549091,4.809393,6.78,1398.8,1412.21,1404.533636,4.18578,4.76,82,0
4,1777391695000,1777391700000,11,95,107,642.18,643.06,642.597273,0.275717,-0.21,1578.8,1596.05,1588.549091,4.809393,6.78,1398.8,1412.21,1404.533636,4.18578,4.76,82,0
4,1777391700000,1777391705000,9,105,114,642.13,642.89,642.381111,0.23019,0.02,1581.85,1597.05,1587.664444,4.37697,-1.86,1400.11,1416.04,1406.385556,4.86929,-1.97,75,0
4,1777391700000,1777391705000,9,105,114,642.13,642.89,642.381111,0.23019,0.02,1581.85,1597.05,1587.664444,4.37697,-1.86,1400.11,1416.04,1406.385556,4.86929,-1.97,75,0
4,1777391705000,1777391710000,9,115,123,642.13,643.12,642.7,0.310519,-0.55,1584.82,1598.61,1590.388889,4.397051,1.58,1399.39,1411.87,1406.794444,3.954062,12.42,66,0
4,1777391705000,1777391710000,9,115,123,642.13,643.12,642.7,0.310519,-0.55,1584.82,1598.61,1590.388889,4.397051,1.58,1399.39,1411.87,1406.794444,3.954062,12.42,66,0
4,1777391710000,1777391715000,11,124,137,641.87,642.95,642.502727,0.288982,-0.29,1580.17,1593.8,1590.002727,3.936376,-2.52,1399.75,1417.91,1407.074545,5.050653,7.72,52,0
4,1777391710000,1777391715000,11,124,137,641.87,642.95,642.502727,0.288982,-0.29,1580.17,1593.8,1590.002727,3.936376,-2.52,1399.75,1417.91,1407.074545,5.050653,7.72,52,0
4,1777391715000,1777391720000,9,134,143,642.15,642.88,642.636667,0.22276,-0.08,1586.02,1595.19,1589.328889,2.603512,-3.79,1403.15,1413.59,1408.9,2.991974,-7.25,46,0
4,1777391715000,1777391720000,9,134,143,642.15,642.88,642.636667,0.22276,-0.08,1586.02,1595.19,1589.328889,2.603512,-3.79,1403.15,1413.59,1408.9,2.991974,-7.25,46,0
4,1777391720000,1777391725000,10,144,153,642.46,643.25,642.829,0.249938,0.42,1588.06,1598.82,1592.967,3.355852,1.73,1405.43,1418.28,1412.214,3.915179,-0.26,36,0
4,1777391720000,1777391725000,10,144,153,642.46,643.25,642.829,0.249938,0.42,1588.06,1598.82,1592.967,3.355852,1.73,1405.43,1418.28,1412.214,3.915179,-0.26,36,0
4,1777391725000,1777391730000,11,154,167,642.54,643.32,642.958182,0.203059,0.1,1589.2,1597.71,1594.092727,3.076164,0.5,1406.1,1420.79,1413.911818,4.426077,2.64,22,1
4,1777391725000,1777391730000,11,154,167,642.54,643.32,642.958182,0.203059,0.1,1589.2,1597.71,1594.092727,3.076164,0.5,1406.1,1420.79,1413.911818,4.426077,2.64,22,1
4,1777391730000,1777391735000,9,164,173,642.83,643.69,643.217778,0.298134,-0.33,1588.21,1598.42,1594.975556,2.967577,10.09,1410.18,1422.56,1415.735556,3.723604,10.75,16,1
4,1777391730000,1777391735000,9,164,173,642.83,643.69,643.217778,0.298134,-0.33,1588.21,1598.42,1594.975556,2.967577,10.09,1410.18,1422.56,1415.735556,3.723604,10.75,16,1
4,1777391735000,1777391740000,9,174,182,643.09,643.6,643.343333,0.170294,0.25,1597.16,1610.29,1602.807778,3.828356,-3.63,1413.99,1431.78,1424.454444,4.999827,-9.59,7,1
4,1777391735000,1777391740000,9,174,182,643.09,643.6,643.343333,0.170294,0.25,1597.16,1610.29,1602.807778,3.828356,-3.63,1413.99,1431.78,1424.454444,4.999827,-9.59,7,1
4,1777391740000,1777391745000,7,183,189,643.27,644.53,643.765714,0.487292,0.03,1602.23,1612.11,1606.34,3.403553,9.14,1422.74,1434.12,1428.374286,3.627604,6.0,0,1
4,1777391740000,1777391745000,7,183,189,643.27,644.53,643.765714,0.487292,0.03,1602.23,1612.11,1606.34,3.403553,9.14,1422.74,1434.12,1428.374286,3.627604,6.0,0,1
5,1777391740000,1777391745000,3,1,3,641.77,642.42,642.086667,0.265623,0.3,1582.45,1589.69,1585.243333,3.178525,-1.14,1394.88,1396.29,1395.476667,0.59567,1.03,266,0
5,1777391740000,1777391745000,3,1,3,641.77,642.42,642.086667,0.265623,0.3,1582.45,1589.69,1585.243333,3.178525,-1.14,1394.88,1396.29,1395.476667,0.59567,1.03,266,0
5,1777391745000,1777391750000,10,4,13,641.69,642.78,642.134,0.304637,-0.18,1579.55,1586.84,1583.955,2.275773,-7.29,1390.3,1402.31,1394.926,3.589402,4.37,256,0
5,1777391745000,1777391750000,10,4,13,641.69,642.78,642.134,0.304637,-0.18,1579.55,1586.84,1583.955,2.275773,-7.29,1390.3,1402.31,1394.926,3.589402,4.37,256,0
5,1777391750000,1777391755000,10,14,23,641.56,642.38,642.005,0.273761,0.45,1578.03,1589.42,1582.9,3.480667,3.3,1390.29,1400.59,1395.898,3.414193,3.31,246,0
5,1777391750000,1777391755000,10,14,23,641.56,642.38,642.005,0.273761,0.45,1578.03,1589.42,1582.9,3.480667,3.3,1390.29,1400.59,1395.898,3.414193,3.31,246,0
5,1777391755000,1777391760000,10,24,33,641.61,642.66,642.135,0.30559,-0.37,1574.8,1592.43,1582.34,5.80342,-1.41,1392.82,1402.43,1398.544,3.252372,1.53,236,0
5,1777391755000,1777391760000,10,24,33,641.61,642.66,642.135,0.30559,-0.37,1574.8,1592.43,1582.34,5.80342,-1.41,1392.82,1402.43,1398.544,3.252372,1.53,236,0
5,1777391760000,1777391765000,10,34,43,641.3,642.82,642.066,0.453612,0.1,1578.77,1589.59,1584.26,3.200247,5.65,1392.22,1402.27,1396.048,2.701636,2.04,226,0
5,1777391760000,1777391765000,10,34,43,641.3,642.82,642.066,0.453612,0.1,1578.77,1589.59,1584.26,3.200247,5.65,1392.22,1402.27,1396.048,2.701636,2.04,226,0
5,1777391765000,1777391770000,10,44,53,641.38,642.32,642.035,0.283134,0.09,1576.29,1586.87,1582.964,3.205452,2.14,1393.24,1403.88,1397.735,3.660154,8.18,216,0
5,1777391765000,1777391770000,10,44,53,641.38,642.32,642.035,0.283134,0.09,1576.29,1586.87,1582.964,3.205452,2.14,1393.24,1403.88,1397.735,3.660154,8.18,216,0
5,1777391770000,1777391775000,9,54,62,641.94,642.61,642.127778,0.210226,-0.2,1577.1,1589.45,1582.854444,3.877915,4.32,1394.57,1406.63,1398.531111,3.496978,7.05,207,0
5,1777391770000,1777391775000,9,54,62,641.94,642.61,642.127778,0.210226,-0.2,1577.1,1589.45,1582.854444,3.877915,4.32,1394.57,1406.63,1398.531111,3.496978,7.05,207,0
5,1777391775000,1777391780000,10,63,72,641.67,642.4,642.024,0.230747,-0.42,1578.21,1589.43,1582.95,3.16584,-5.02,1389.19,1402.35,1395.43,4.650123,7.67,197,0
5,1777391775000,1777391780000,10,63,72,641.67,642.4,642.024,0.230747,-0.42,1578.21,1589.43,1582.95,3.16584,-5.02,1389.19,1402.35,1395.43,4.650123,7.67,197,0
5,1777391780000,1777391785000,11,73,83,642.05,642.99,642.319091,0.243402,0.22,1576.18,1593.61,1584.655455,5.216847,-2.39,1395.05,1407.48,1399.898182,3.723395,3.59,186,0
5,1777391780000,1777391785000,11,73,83,642.05,642.99,642.319091,0.243402,0.22,1576.18,1593.61,1584.655455,5.216847,-2.39,1395.05,1407.48,1399.898182,3.723395,3.59,186,0
5,1777391785000,1777391790000,9,84,92,641.75,642.59,642.293333,0.259572,-0.63,1580.0,1588.63,1585.525556,2.670073,-2.51,1396.86,1403.16,1399.518889,2.115516,0.62,177,0
5,1777391785000,1777391790000,9,84,92,641.75,642.59,642.293333,0.259572,-0.63,1580.0,1588.63,1585.525556,2.670073,-2.51,1396.86,1403.16,1399.518889,2.115516,0.62,177,0
5,1777391790000,1777391795000,9,93,101,641.62,642.7,642.202222,0.329268,0.56,1579.62,1591.08,1583.978889,4.069798,-6.49,1391.43,1407.84,1399.306667,4.987745,-10.43,168,0
5,1777391790000,1777391795000,9,93,101,641.62,642.7,642.202222,0.329268,0.56,1579.62,1591.08,1583.978889,4.069798,-6.49,1391.43,1407.84,1399.306667,4.987745,-10.43,168,0
5,1777391795000,1777391800000,11,102,113,641.39,642.63,642.182727,0.38999,-0.51,1579.47,1592.57,1584.153636,4.017763,8.78,1391.38,1406.74,1399.44,4.468231,5.89,156,0
5,1777391795000,1777391800000,11,102,113,641.39,642.63,642.182727,0.38999,-0.51,1579.47,1592.57,1584.153636,4.017763,8.78,1391.38,1406.74,1399.44,4.468231,5.89,156,0
5,1777391800000,1777391805000,9,112,121,641.54,642.77,642.222222,0.353138,0.39,1578.3,1589.99,1584.18,3.703884,6.51,1391.47,1406.58,1399.957778,4.649714,3.82,148,0
5,1777391800000,1777391805000,9,112,121,641.54,642.77,642.222222,0.353138,0.39,1578.3,1589.99,1584.18,3.703884,6.51,1391.47,1406.58,1399.957778,4.649714,3.82,148,0
5,1777391805000,1777391810000,10,122,131,641.65,643.07,642.239,0.452536,0.43,1578.0,1589.76,1585.367,3.857266,5.8,1396.67,1410.79,1402.96,5.167893,1.26,138,0
5,1777391805000,1777391810000,10,122,131,641.65,643.07,642.239,0.452536,0.43,1578.0,1589.76,1585.367,3.857266,5.8,1396.67,1410.79,1402.96,5.167893,1.26,138,0
5,1777391810000,1777391815000,11,132,143,641.32,642.83,642.067273,0.436788,-0.69,1578.2,1591.74,1586.067273,3.452138,-2.96,1397.69,1404.86,1400.833636,1.914216,-0.03,126,0
5,1777391810000,1777391815000,11,132,143,641.32,642.83,642.067273,0.436788,-0.69,1578.2,1591.74,1586.067273,3.452138,-2.96,1397.69,1404.86,1400.833636,1.914216,-0.03,126,0
5,1777391815000,1777391820000,9,142,151,641.86,642.77,642.273333,0.264113,-0.33,1580.32,1593.16,1587.08,4.283724,2.68,1397.13,1410.38,1402.811111,4.111284,4.22,118,0
5,1777391815000,1777391820000,9,142,151,641.86,642.77,642.273333,0.264113,-0.33,1580.32,1593.16,1587.08,4.283724,2.68,1397.13,1410.38,1402.811111,4.111284,4.22,118,0
5,1777391820000,1777391825000,9,152,160,641.87,642.62,642.222222,0.226214,0.41,1581.11,1592.3,1587.232222,3.508991,5.92,1394.88,1410.83,1402.311111,4.981152,11.1,109,0
5,1777391820000,1777391825000,9,152,160,641.87,642.62,642.222222,0.226214,0.41,1581.11,1592.3,1587.232222,3.508991,5.92,1394.88,1410.83,1402.311111,4.981152,11.1,109,0
5,1777391825000,1777391830000,11,161,173,642.04,642.8,642.482727,0.242865,0.76,1578.99,1594.42,1587.665455,4.18214,2.67,1397.82,1408.28,1402.861818,3.498176,-2.19,96,0
5,1777391825000,1777391830000,11,161,173,642.04,642.8,642.482727,0.242865,0.76,1578.99,1594.42,1587.665455,4.18214,2.67,1397.82,1408.28,1402.861818,3.498176,-2.19,96,0
5,1777391830000,1777391835000,9,171,180,642.05,642.93,642.351111,0.267891,0.52,1581.11,1593.2,1586.94,3.572904,3.75,1400.44,1409.15,1404.983333,2.575375,-4.02,89,0
5,1777391830000,1777391835000,9,171,180,642.05,642.93,642.351111,0.267891,0.52,1581.11,1593.2,1586.94,3.572904,3.75,1400.44,1409.15,1404.983333,2.575375,-4.02,89,0
5,1777391835000,1777391840000,10,181,190,641.84,643.18,642.437,0.448666,-0.18,1582.91,1592.58,1587.76,2.618954,7.49,1401.97,1414.51,1407.578,3.598824,-0.55,79,0
5,1777391835000,1777391840000,10,181,190,641.84,643.18,642.437,0.448666,-0.18,1582.91,1592.58,1587.76,2.618954,7.49,1401.97,1414.51,1407.578,3.598824,-0.55,79,0
5,1777391840000,1777391845000,11,191,203,642.36,643.22,642.623636,0.277923,0.05,1580.79,1596.19,1590.056364,4.068996,5.01,1399.32,1421.88,1408.010909,6.08893,2.97,66,0
5,1777391840000,1777391845000,11,191,203,642.36,643.22,642.623636,0.277923,0.05,1580.79,1596.19,1590.056364,4.068996,5.01,1399.32,1421.88,1408.010909,6.08893,2.97,66,0
5,1777391845000,1777391850000,8,201,209,642.26,643.29,642.67125,0.269232,0.49,1584.22,1598.96,1590.29375,4.655357,-0.68,1402.8,1418.64,1411.48625,5.133656,0.35,60,0
5,1777391845000,1777391850000,8,201,209,642.26,643.29,642.67125,0.269232,0.49,1584.22,1598.96,1590.29375,4.655357,-0.68,1402.8,1418.64,1411.48625,5.133656,0.35,60,0
5,1777391850000,1777391855000,10,210,219,642.33,643.46,642.88,0.362767,-0.4,1588.53,1601.16,1593.82,3.854543,-9.46,1407.63,1419.51,1412.867,3.148695,-4.18,50,0
5,1777391850000,1777391855000,10,210,219,642.33,643.46,642.88,0.362767,-0.4,1588.53,1601.16,1593.82,3.854543,-9.46,1407.63,1419.51,1412.867,3.148695,-4.18,50,0
5,1777391855000,1777391860000,11,220,233,642.33,643.7,642.861818,0.360096,1.07,1591.54,1599.89,1595.86,2.701892,4.78,1409.75,1420.41,1412.807273,3.188308,-1.27,36,0
5,1777391855000,1777391860000,11,220,233,642.33,643.7,642.861818,0.360096,1.07,1591.54,1599.89,1595.86,2.701892,4.78,1409.75,1420.41,1412.807273,3.188308,-1.27,36,0
5,1777391860000,1777391865000,9,230,239,642.34,643.68,643.053333,0.379649,-0.35,1585.5,1603.24,1595.673333,5.220051,5.54,1412.06,1422.13,1416.82,3.211178,-3.4,30,1
5,1777391860000,1777391865000,9,230,239,642.34,643.68,643.053333,0.379649,-0.35,1585.5,1603.24,1595.673333,5.220051,5.54,1412.06,1422.13,1416.82,3.211178,-3.4,30,1
5,1777391865000,1777391870000,10,240,249,642.95,643.56,643.27,0.210286,0.15,1587.88,1603.83,1596.825,4.763279,10.05,1416.36,1428.4,1421.375,3.429537,3.2,20,1
5,1777391865000,1777391870000,10,240,249,642.95,643.56,643.27,0.210286,0.15,1587.88,1603.83,1596.825,4.763279,10.05,1416.36,1428.4,1421.375,3.429537,3.2,20,1
5,1777391870000,1777391875000,11,250,263,643.14,643.95,643.530909,0.23539,0.81,1591.58,1608.65,1600.269091,5.24863,11.62,1419.15,1431.89,1424.425455,3.571751,-4.37,6,1
5,1777391870000,1777391875000,11,250,263,643.14,643.95,643.530909,0.23539,0.81,1591.58,1608.65,1600.269091,5.24863,11.62,1419.15,1431.89,1424.425455,3.571751,-4.37,6,1
5,1777391875000,1777391880000,8,260,268,643.25,644.02,643.5975,0.26066,0.77,1600.6,1609.41,1606.16,3.134936,1.26,1421.13,1434.59,1427.5525,4.625972,9.31,1,1
5,1777391875000,1777391880000,8,260,268,643.25,644.02,643.5975,0.26066,0.77,1600.6,1609.41,1606.16,3.134936,1.26,1421.13,1434.59,1427.5525,4.625972,9.31,1,1
5,1777391880000,1777391885000,1,269,269,643.46,643.46,643.46,0.0,0.0,1597.28,1597.28,1597.28,0.0,0.0,1430.74,1430.74,1430.74,0.0,0.0,0,1
5,1777391880000,1777391885000,1,269,269,643.46,643.46,643.46,0.0,0.0,1597.28,1597.28,1597.28,0.0,0.0,1430.74,1430.74,1430.74,0.0,0.0,0,1
6,1777391880000,1777391885000,9,1,9,641.97,643.36,642.491111,0.385615,-0.4,1584.4,1595.13,1588.406667,3.053719,2.38,1401.1,1412.34,1406.082222,3.581687,-7.35,179,0
6,1777391880000,1777391885000,9,1,9,641.97,643.36,642.491111,0.385615,-0.4,1584.4,1595.13,1588.406667,3.053719,2.38,1401.1,1412.34,1406.082222,3.581687,-7.35,179,0
6,1777391885000,1777391890000,10,10,19,642.19,643.11,642.642,0.300227,-0.62,1584.5,1594.5,1588.995,2.795089,0.32,1401.78,1414.99,1409.018,3.59172,-6.06,169,0
6,1777391885000,1777391890000,10,10,19,642.19,643.11,642.642,0.300227,-0.62,1584.5,1594.5,1588.995,2.795089,0.32,1401.78,1414.99,1409.018,3.59172,-6.06,169,0
6,1777391890000,1777391895000,10,20,29,642.02,643.19,642.648,0.287673,-0.61,1586.8,1592.61,1589.101,1.925069,-2.39,1404.17,1412.36,1408.482,2.6058,5.79,159,0
6,1777391890000,1777391895000,10,20,29,642.02,643.19,642.648,0.287673,-0.61,1586.8,1592.61,1589.101,1.925069,-2.39,1404.17,1412.36,1408.482,2.6058,5.79,159,0
6,1777391895000,1777391900000,10,30,39,642.1,643.03,642.58,0.262183,0.37,1581.62,1593.18,1588.193,3.522633,3.16,1400.61,1412.46,1407.808,3.652957,-1.41,149,0
6,1777391895000,1777391900000,10,30,39,642.1,643.03,642.58,0.262183,0.37,1581.62,1593.18,1588.193,3.522633,3.16,1400.61,1412.46,1407.808,3.652957,-1.41,149,0
6,1777391900000,1777391905000,9,40,48,641.82,643.18,642.568889,0.416692,-0.03,1583.49,1594.67,1587.43,2.941145,1.9,1403.0,1414.82,1407.347778,3.561491,-9.53,140,0
6,1777391900000,1777391905000,9,40,48,641.82,643.18,642.568889,0.416692,-0.03,1583.49,1594.67,1587.43,2.941145,1.9,1403.0,1414.82,1407.347778,3.561491,-9.53,140,0
6,1777391905000,1777391910000,10,49,58,642.4,643.18,642.749,0.222731,-0.02,1585.97,1594.48,1590.691,2.763865,-6.39,1401.18,1414.39,1409.902,3.431334,1.73,130,0
6,1777391905000,1777391910000,10,49,58,642.4,643.18,642.749,0.222731,-0.02,1585.97,1594.48,1590.691,2.763865,-6.39,1401.18,1414.39,1409.902,3.431334,1.73,130,0
6,1777391910000,1777391915000,11,59,69,642.48,643.24,642.78,0.248815,-0.33,1587.59,1597.51,1591.639091,3.09547,-0.42,1404.16,1413.96,1409.810909,3.060587,2.97,119,0
6,1777391910000,1777391915000,11,59,69,642.48,643.24,642.78,0.248815,-0.33,1587.59,1597.51,1591.639091,3.09547,-0.42,1404.16,1413.96,1409.810909,3.060587,2.97,119,0
6,1777391915000,1777391920000,9,70,78,642.28,643.32,642.891111,0.320709,0.2,1583.72,1599.27,1589.991111,4.425126,-12.29,1409.21,1416.71,1411.975556,2.502599,2.1,110,0
6,1777391915000,1777391920000,9,70,78,642.28,643.32,642.891111,0.320709,0.2,1583.72,1599.27,1589.991111,4.425126,-12.29,1409.21,1416.71,1411.975556,2.502599,2.1,110,0
6,1777391920000,1777391925000,10,79,88,642.38,643.14,642.771,0.236409,-0.2,1584.71,1600.84,1592.328,4.242129,-2.74,1404.54,1416.17,1410.672,3.713698,-10.31,100,0
6,1777391920000,1777391925000,10,79,88,642.38,643.14,642.771,0.236409,-0.2,1584.71,1600.84,1592.328,4.242129,-2.74,1404.54,1416.17,1410.672,3.713698,-10.31,100,0
6,1777391925000,1777391930000,11,89,99,642.61,643.24,642.898182,0.192156,-0.21,1585.21,1597.69,1593.213636,3.911648,0.62,1406.95,1417.55,1412.342727,3.529059,-0.95,89,0
6,1777391925000,1777391930000,11,89,99,642.61,643.24,642.898182,0.192156,-0.21,1585.21,1597.69,1593.213636,3.911648,0.62,1406.95,1417.55,1412.342727,3.529059,-0.95,89,0
6,1777391930000,1777391935000,8,100,107,641.96,643.18,642.6725,0.343793,0.12,1587.32,1596.24,1591.5875,2.88372,-1.14,1405.57,1419.53,1411.94625,4.413601,3.34,81,0
6,1777391930000,1777391935000,8,100,107,641.96,643.18,642.6725,0.343793,0.12,1587.32,1596.24,1591.5875,2.88372,-1.14,1405.57,1419.53,1411.94625,4.413601,3.34,81,0
6,1777391935000,1777391940000,10,108,117,642.52,643.36,642.981,0.277505,0.19,1587.91,1599.51,1593.332,3.730281,4.95,1408.65,1415.82,1412.302,2.345881,0.35,71,0
6,1777391935000,1777391940000,10,108,117,642.52,643.36,642.981,0.277505,0.19,1587.91,1599.51,1593.332,3.730281,4.95,1408.65,1415.82,1412.302,2.345881,0.35,71,0
6,1777391940000,1777391945000,11,118,129,642.64,643.4,642.97,0.245468,0.72,1586.2,1601.09,1593.162727,4.853432,-3.71,1410.4,1420.65,1413.54,3.022876,-7.36,59,0
6,1777391940000,1777391945000,11,118,129,642.64,643.4,642.97,0.245468,0.72,1586.2,1601.09,1593.162727,4.853432,-3.71,1410.4,1420.65,1413.54,3.022876,-7.36,59,0
6,1777391945000,1777391950000,9,128,137,642.85,643.32,643.074444,0.183492,0.2,1586.81,1598.04,1592.56,3.449744,-9.05,1406.78,1421.59,1415.326667,4.606471,-0.66,51,0
6,1777391945000,1777391950000,9,128,137,642.85,643.32,643.074444,0.183492,0.2,1586.81,1598.04,1592.56,3.449744,-9.05,1406.78,1421.59,1415.326667,4.606471,-0.66,51,0
6,1777391950000,1777391955000,10,138,147,642.64,643.86,643.082,0.327164,-0.03,1590.28,1596.92,1593.775,2.369246,5.02,1414.25,1422.25,1417.104,2.080784,0.34,41,0
6,1777391950000,1777391955000,10,138,147,642.64,643.86,643.082,0.327164,-0.03,1590.28,1596.92,1593.775,2.369246,5.02,1414.25,1422.25,1417.104,2.080784,0.34,41,0
6,1777391955000,1777391960000,11,148,159,642.35,643.45,643.052727,0.315194,-0.6,1589.15,1604.49,1595.81,5.01579,-14.31,1417.03,1424.84,1420.137273,2.231995,1.18,29,1
6,1777391955000,1777391960000,11,148,159,642.35,643.45,643.052727,0.315194,-0.6,1589.15,1604.49,1595.81,5.01579,-14.31,1417.03,1424.84,1420.137273,2.231995,1.18,29,1
6,1777391960000,1777391965000,8,158,166,643.25,644.05,643.63875,0.284844,0.39,1592.09,1605.92,1599.93375,4.88423,6.19,1420.87,1423.5,1422.7,0.775484,0.45,22,1
6,1777391960000,1777391965000,8,158,166,643.25,644.05,643.63875,0.284844,0.39,1592.09,1605.92,1599.93375,4.88423,6.19,1420.87,1423.5,1422.7,0.775484,0.45,22,1
6,1777391965000,1777391970000,10,167,176,642.87,644.12,643.559,0.369607,0.23,1590.83,1604.31,1598.857,4.018948,5.09,1423.22,1432.3,1426.013,2.493255,-2.75,12,1
6,1777391965000,1777391970000,10,167,176,642.87,644.12,643.559,0.369607,0.23,1590.83,1604.31,1598.857,4.018948,5.09,1423.22,1432.3,1426.013,2.493255,-2.75,12,1
6,1777391970000,1777391975000,10,177,186,643.44,644.01,643.738,0.209418,0.51,1590.96,1607.63,1600.3,4.535959,12.63,1421.52,1434.09,1427.943,3.928801,8.85,2,1
6,1777391970000,1777391975000,10,177,186,643.44,644.01,643.738,0.209418,0.51,1590.96,1607.63,1600.3,4.535959,12.63,1421.52,1434.09,1427.943,3.928801,8.85,2,1
6,1777391975000,1777391980000,2,187,188,643.47,643.76,643.615,0.145,-0.29,1600.63,1602.69,1601.66,1.03,-2.06,1423.45,1434.92,1429.185,5.735,11.47,0,1
6,1777391975000,1777391980000,2,187,188,643.47,643.76,643.615,0.145,-0.29,1600.63,1602.69,1601.66,1.03,-2.06,1423.45,1434.92,1429.185,5.735,11.47,0,1
7,1777391970000,1777391975000,1,1,1,642.38,642.38,642.38,0.0,0.0,1589.49,1589.49,1589.49,0.0,0.0,1395.48,1395.48,1395.48,0.0,0.0,258,0
7,1777391970000,1777391975000,1,1,1,642.38,642.38,642.38,0.0,0.0,1589.49,1589.49,1589.49,0.0,0.0,1395.48,1395.48,1395.48,0.0,0.0,258,0
7,1777391975000,1777391980000,7,2,8,642.25,642.57,642.39,0.114642,-0.16,1583.11,1589.44,1586.688571,1.892568,3.86,1391.19,1403.1,1398.544286,3.906613,5.45,251,0
7,1777391975000,1777391980000,7,2,8,642.25,642.57,642.39,0.114642,-0.16,1583.11,1589.44,1586.688571,1.892568,3.86,1391.19,1403.1,1398.544286,3.906613,5.45,251,0
7,1777391980000,1777391985000,10,9,18,641.76,642.74,642.27,0.252468,0.25,1579.88,1590.55,1585.5,3.393043,1.36,1390.48,1405.02,1396.468,4.261656,-7.12,241,0
7,1777391980000,1777391985000,10,9,18,641.76,642.74,642.27,0.252468,0.25,1579.88,1590.55,1585.5,3.393043,1.36,1390.48,1405.02,1396.468,4.261656,-7.12,241,0
7,1777391985000,1777391990000,10,19,31,641.44,642.68,641.974,0.336844,-0.02,1578.03,1589.77,1584.734,3.770897,3.05,1394.58,1404.33,1398.759,2.919114,5.25,228,0
7,1777391985000,1777391990000,10,19,31,641.44,642.68,641.974,0.336844,-0.02,1578.03,1589.77,1584.734,3.770897,3.05,1394.58,1404.33,1398.759,2.919114,5.25,228,0
